date,spx_tr,tsy_3m,margin_rate,cpi
2004-01-09,765.6597103,0.00842,0.01242,185.2000
2004-01-12,769.3246854,0.00847,0.01247,185.2000
2004-01-13,765.2229059,0.00862,0.01262,185.2000
2004-01-14,771.5701086,0.00858,0.01258,185.2000
2004-01-15,772.6143403,0.00852,0.01252,185.2000
2004-01-16,777.9240595,0.00862,0.01262,185.2000
2004-01-20,777.200662,0.00857,0.01257,185.2000
2004-01-21,783.2406936,0.00867,0.01267,185.2000
2004-01-22,780.7290888,0.00852,0.01252,185.2000
2004-01-23,779.0980079,0.00867,0.01267,185.2000
2004-01-26,788.5300014,0.00882,0.01282,185.2000
2004-01-27,780.8042362,0.00897,0.01297,185.2000
2004-01-28,770.1777996,0.00917,0.01317,185.2000
2004-01-29,774.0202291,0.00917,0.01317,185.2000
2004-01-30,771.9864183,0.00897,0.01297,185.2000
2004-02-02,775.855043,0.00902,0.01302,186.2000
2004-02-03,776.3812868,0.00912,0.01312,186.2000
2004-02-04,769.8819924,0.00912,0.01312,186.2000
2004-02-05,771.2966272,0.00911,0.01311,186.2000
2004-02-06,780.9806643,0.00907,0.01307,186.2000
2004-02-09,778.9646199,0.00912,0.01312,186.2000
2004-02-10,782.8805812,0.00921,0.01321,186.2000
2004-02-11,791.2319067,0.0091,0.0131,186.2000
2004-02-12,787.3705887,0.00898,0.01298,186.2000
2004-02-13,783.0651169,0.00897,0.01297,186.2000
2004-02-17,790.7056629,0.00897,0.01297,186.2000
2004-02-18,787.1723713,0.00912,0.01312,186.2000
2004-02-19,783.9193871,0.00912,0.01312,186.2000
2004-02-20,781.9032594,0.00916,0.01316,186.2000
2004-02-23,779.7710043,0.00927,0.01327,186.2000
2004-02-24,778.4724969,0.00938,0.01338,186.2000
2004-02-25,781.6025963,0.00938,0.01338,186.2000
2004-02-26,782.4500257,0.00932,0.01332,186.2000
2004-02-27,782.4704648,0.00927,0.01327,186.2000
2004-03-01,791.0802608,0.00936,0.01336,187.4000
2004-03-02,786.3788259,0.00942,0.01342,187.4000
2004-03-03,787.6996452,0.00942,0.01342,187.4000
2004-03-04,790.3274999,0.00941,0.01341,187.4000
2004-03-05,791.6893363,0.00931,0.01331,187.4000
2004-03-08,785.078557,0.00927,0.01327,187.4000
2004-03-09,780.548208,0.00932,0.01332,187.4000
2004-03-10,769.126559,0.00937,0.01337,187.4000
2004-03-11,757.4174558,0.00937,0.01337,187.4000
2004-03-12,766.8544926,0.00932,0.01332,187.4000
2004-03-15,755.850283,0.00932,0.01332,187.4000
2004-03-16,760.1000279,0.00938,0.01338,187.4000
2004-03-17,769.0307409,0.00918,0.01318,187.4000
2004-03-18,768.0520933,0.00917,0.01317,187.4000
2004-03-19,759.4704856,0.00917,0.01317,187.4000
2004-03-22,749.6296262,0.00923,0.01323,187.4000
2004-03-23,748.6372783,0.00923,0.01323,187.4000
2004-03-24,746.8443023,0.00918,0.01318,187.4000
2004-03-25,759.0666629,0.00917,0.01317,187.4000
2004-03-26,758.2934352,0.00922,0.01322,187.4000
2004-03-29,768.1547615,0.00923,0.01323,187.4000
2004-03-30,771.2548565,0.00933,0.01333,187.4000
2004-03-31,770.7141986,0.00923,0.01323,187.4000
2004-04-01,775.861247,0.00916,0.01316,188.0000
2004-04-02,782.4674223,0.00927,0.01327,188.0000
2004-04-05,788.4704582,0.00912,0.01312,188.0000
2004-04-06,786.8189771,0.00918,0.01318,188.0000
2004-04-07,781.5902351,0.00918,0.01318,188.0000
2004-04-08,780.7609811,0.00913,0.01313,188.0000
2004-04-12,784.7904711,0.00912,0.01312,188.0000
2004-04-13,773.9903436,0.00922,0.01322,188.0000
2004-04-14,773.1200996,0.00934,0.01334,188.0000
2004-04-15,773.5791883,0.00927,0.01327,188.0000
2004-04-16,777.5333068,0.00917,0.01317,188.0000
2004-04-19,778.3624771,0.00922,0.01322,188.0000
2004-04-20,766.2535119,0.00947,0.01347,188.0000
2004-04-21,770.3240757,0.00967,0.01367,188.0000
2004-04-22,781.1790797,0.00937,0.01337,188.0000
2004-04-23,781.6381683,0.00952,0.01352,188.0000
2004-04-26,778.1638008,0.00943,0.01343,188.0000
2004-04-27,779.9318108,0.00962,0.01362,188.0000
2004-04-28,769.1728406,0.00948,0.01348,188.0000
2004-04-29,763.3341833,0.00949,0.01349,188.0000
2004-04-30,758.8181663,0.00952,0.01352,188.0000
2004-05-03,766.8752097,0.00959,0.01359,189.1000
2004-05-04,768.2889207,0.00986,0.01386,189.1000
2004-05-05,769.6476782,0.00967,0.01367,189.1000
2004-05-06,764.4733419,0.00971,0.01371,189.1000
2004-05-07,753.980584,0.010369999,0.014369999,189.1000
2004-05-10,746.033863,0.01027,0.01427,189.1000
2004-05-11,751.7502782,0.01031,0.01431,189.1000
2004-05-12,753.0061656,0.01007,0.01407,189.1000
2004-05-13,752.429657,0.0098,0.0138,189.1000
2004-05-14,751.9218402,0.00969,0.01369,189.1000
2004-05-17,743.9613808,0.00977,0.01377,189.1000
2004-05-18,749.0327632,0.01027,0.01427,189.1000
2004-05-19,747.10445,0.01016,0.01416,189.1000
2004-05-20,747.4543594,0.010039999,0.014039999,189.1000
2004-05-21,750.4533433,0.010039999,0.014039999,189.1000
2004-05-24,751.7228853,0.01012,0.01412,189.1000
2004-05-25,763.8283091,0.01057,0.01457,189.1000
2004-05-26,765.125244,0.01052,0.01452,189.1000
2004-05-27,769.4761163,0.01039,0.01439,189.1000
2004-05-28,769.0643842,0.01052,0.01452,189.1000
2004-06-01,770.4874688,0.010930001,0.014930001,189.7000
2004-06-02,773.0919797,0.01142,0.01542,189.7000
2004-06-03,767.353885,0.01147,0.01547,189.7000
2004-06-04,771.380861,0.01177,0.01577,189.7000
2004-06-07,783.695497,0.01184,0.01584,189.7000
2004-06-08,784.9049739,0.01242,0.01642,189.7000
2004-06-09,777.4487978,0.01242,0.01642,189.7000
2004-06-10,780.9810107,0.01267,0.01667,189.7000
2004-06-14,773.298173,0.01339,0.01739,189.7000
2004-06-15,777.91613,0.01312,0.01712,189.7000
2004-06-16,778.981322,0.01277,0.01677,189.7000
2004-06-17,777.9436449,0.01242,0.01642,189.7000
2004-06-18,779.9846057,0.01247,0.01647,189.7000
2004-06-21,776.7410466,0.01238,0.01638,189.7000
2004-06-22,779.5654244,0.01293,0.01693,189.7000
2004-06-23,786.1969114,0.01257,0.01657,189.7000
2004-06-24,783.8535393,0.012539999,0.016539999,189.7000
2004-06-25,779.5791818,0.01272,0.01672,189.7000
2004-06-28,778.8369532,0.012819999,0.016819999,189.7000
2004-06-29,780.7954535,0.01352,0.01752,189.7000
2004-06-30,783.9840669,0.01303,0.01703,189.7000
2004-07-01,776.896487,0.01197,0.01597,189.4000
2004-07-02,774.4466648,0.01263,0.01663,189.4000
2004-07-06,768.1361653,0.012539999,0.016539999,189.4000
2004-07-07,769.5950709,0.01268,0.01668,189.4000
2004-07-08,763.2502135,0.01251,0.01651,189.4000
2004-07-09,765.7964729,0.01247,0.01647,189.4000
2004-07-12,766.8561893,0.01262,0.01662,189.4000
2004-07-13,767.3998662,0.013150001,0.017150001,189.4000
2004-07-14,764.8742719,0.01317,0.01717,189.4000
2004-07-15,761.584825,0.01317,0.01717,189.4000
2004-07-16,757.9376031,0.01312,0.01712,189.4000
2004-07-19,757.6004092,0.01302,0.01702,189.4000
2004-07-20,762.9474614,0.01332,0.01732,189.4000
2004-07-21,752.7694803,0.01322,0.01722,189.4000
2004-07-22,754.8064206,0.01334,0.01734,189.4000
2004-07-23,747.4843394,0.013380001,0.017380001,189.4000
2004-07-26,746.0185454,0.01392,0.01792,189.4000
2004-07-27,753.4232031,0.01437,0.01837,189.4000
2004-07-28,753.8292807,0.0142,0.0182,189.4000
2004-07-29,757.276992,0.014119999,0.018119999,189.4000
2004-07-30,758.1646672,0.014119999,0.018119999,189.4000
2004-08-02,762.6147859,0.01432,0.01832,189.5000
2004-08-03,757.839017,0.01457,0.01857,189.5000
2004-08-04,757.1085736,0.01452,0.01852,189.5000
2004-08-05,744.7522777,0.01444,0.01844,189.5000
2004-08-06,733.2229989,0.01406,0.01806,189.5000
2004-08-09,734.0844224,0.01444,0.01844,189.5000
2004-08-10,743.6083678,0.01472,0.01872,189.5000
2004-08-11,741.3686667,0.01415,0.01815,189.5000
2004-08-12,732.7130429,0.01408,0.01808,189.5000
2004-08-13,733.7950379,0.01401,0.01801,189.5000
2004-08-16,743.815059,0.01427,0.01827,189.5000
2004-08-17,745.4483146,0.01454,0.01854,189.5000
2004-08-18,754.7241802,0.01447,0.01847,189.5000
2004-08-19,752.0089295,0.01442,0.01842,189.5000
2004-08-20,756.9155945,0.01454,0.01854,189.5000
2004-08-23,755.0756477,0.01477,0.01877,189.5000
2004-08-24,755.4270311,0.01517,0.01917,189.5000
2004-08-25,761.4707919,0.01512,0.01912,189.5000
2004-08-26,761.5603833,0.01516,0.01916,189.5000
2004-08-27,763.4073124,0.01522,0.01922,189.5000
2004-08-30,757.4669392,0.015420001,0.019420001,189.5000
2004-08-31,760.9746322,0.01568,0.01968,189.5000
2004-09-01,763.2366318,0.015470001,0.019470001,189.9000
2004-09-02,771.7944282,0.01563,0.01963,189.9000
2004-09-03,768.5645195,0.01612,0.02012,189.9000
2004-09-07,773.8579505,0.01597,0.01997,189.9000
2004-09-08,770.3865084,0.01612,0.02012,189.9000
2004-09-09,771.8427011,0.01608,0.02008,189.9000
2004-09-10,775.6661231,0.01623,0.02023,189.9000
2004-09-13,776.9773284,0.016160001,0.020160001,189.9000
2004-09-14,778.7095953,0.01623,0.02023,189.9000
2004-09-15,773.21608,0.01632,0.02032,189.9000
2004-09-16,775.3762325,0.01632,0.02032,189.9000
2004-09-17,778.8614909,0.01668,0.02068,189.9000
2004-09-20,774.4790123,0.01663,0.02063,189.9000
2004-09-21,779.3790986,0.01683,0.02083,189.9000
2004-09-22,768.5162465,0.01674,0.02074,189.9000
2004-09-23,764.9274497,0.01686,0.02086,189.9000
2004-09-24,766.1352008,0.01691,0.02091,189.9000
2004-09-27,761.5871787,0.01682,0.02082,189.9000
2004-09-28,766.1007442,0.01687,0.02087,189.9000
2004-09-29,769.3720177,0.016799999,0.020799999,189.9000
2004-09-30,769.2201221,0.01674,0.02074,189.9000
2004-10-01,782.0533491,0.016569999,0.020569999,190.9000
2004-10-04,784.5899555,0.01651,0.02051,190.9000
2004-10-05,784.1130077,0.01671,0.02071,190.9000
2004-10-06,789.345175,0.01673,0.02073,190.9000
2004-10-07,781.4658756,0.016619999,0.020619999,190.9000
2004-10-08,775.5840536,0.016569999,0.020569999,190.9000
2004-10-11,777.1391751,0.016569999,0.020569999,190.9000
2004-10-12,775.3766703,0.01653,0.02053,190.9000
2004-10-13,769.7160683,0.01687,0.02087,190.9000
2004-10-14,762.5556077,0.01697,0.02097,190.9000
2004-10-15,765.9491677,0.01712,0.02112,190.9000
2004-10-18,769.9717961,0.01737,0.02137,190.9000
2004-10-19,762.5140973,0.017819999,0.021819999,190.9000
2004-10-20,762.8113354,0.017869999,0.021869999,190.9000
2004-10-21,764.7673024,0.017970001,0.021970001,190.9000
2004-10-22,757.3372772,0.01807,0.02207,190.9000
2004-10-25,756.6876224,0.01832,0.02232,190.9000
2004-10-26,767.9466451,0.01874,0.02274,190.9000
2004-10-27,777.8372587,0.01877,0.02277,190.9000
2004-10-28,779.2471782,0.01867,0.02267,190.9000
2004-10-29,781.1548007,0.01867,0.02267,190.9000
2004-11-01,782.5676133,0.01882,0.02282,191.0000
2004-11-02,782.6022584,0.01943,0.02343,191.0000
2004-11-03,791.3519116,0.01918,0.02318,191.0000
2004-11-04,804.1373768,0.01937,0.02337,191.0000
2004-11-05,807.2523906,0.01982,0.02382,191.0000
2004-11-08,806.366322,0.020020001,0.024020001,191.0000
2004-11-09,805.8055789,0.020369999,0.024369999,191.0000
2004-11-10,804.9957294,0.02029,0.02429,191.0000
2004-11-11,812.3125135,0.02029,0.02429,191.0000
2004-11-12,819.7124457,0.02036,0.02436,191.0000
2004-11-15,819.4632548,0.020569999,0.024569999,191.0000
2004-11-16,813.6624035,0.020910001,0.024910001,191.0000
2004-11-17,818.1687124,0.020799999,0.024799999,191.0000
2004-11-18,819.2832694,0.020869999,0.024869999,191.0000
2004-11-19,810.138916,0.02096,0.02496,191.0000
2004-11-22,814.9152873,0.02122,0.02522,191.0000
2004-11-23,814.7075859,0.021340001,0.025340001,191.0000
2004-11-24,818.0441591,0.02132,0.02532,191.0000
2004-11-26,818.6602498,0.02152,0.02552,191.0000
2004-11-29,815.8359165,0.021570001,0.025570001,191.0000
2004-11-30,812.5478464,0.021819999,0.025819999,191.0000
2004-12-01,825.9423436,0.021719999,0.025719999,190.3000
2004-12-02,825.2213146,0.021719999,0.025719999,190.3000
2004-12-03,825.8037232,0.021670001,0.025670001,190.3000
2004-12-06,825.1658834,0.02184,0.02584,190.3000
2004-12-07,816.0285335,0.022019999,0.026019999,190.3000
2004-12-08,820.0079873,0.02197,0.02597,190.3000
2004-12-09,824.4656728,0.02197,0.02597,190.3000
2004-12-10,823.6060235,0.02201,0.02601,190.3000
2004-12-13,831.0101957,0.021789999,0.025789999,190.3000
2004-12-14,834.2685358,0.02177,0.02577,190.3000
2004-12-15,835.8907664,0.021670001,0.025670001,190.3000
2004-12-16,834.1506493,0.02155,0.02555,190.3000
2004-12-17,827.9042702,0.02152,0.02552,190.3000
2004-12-20,828.216293,0.02158,0.02558,190.3000
2004-12-21,835.7035697,0.021719999,0.025719999,190.3000
2004-12-22,838.5598431,0.021470001,0.025470001,190.3000
2004-12-23,838.9481155,0.021470001,0.025470001,190.3000
2004-12-27,835.3362003,0.021819999,0.025819999,190.3000
2004-12-28,841.3121935,0.02211,0.02611,190.3000
2004-12-29,841.2497382,0.021819999,0.025819999,190.3000
2004-12-30,841.319133,0.021700001,0.025700001,190.3000
2004-12-31,840.1890978,0.021819999,0.025819999,190.3000
2005-01-03,834.6005798,0.02204,0.02604,190.7000
2005-01-04,824.8596564,0.022920001,0.026920001,190.7000
2005-01-05,821.8671954,0.022820001,0.026820001,190.7000
2005-01-06,824.7485452,0.02267,0.02667,190.7000
2005-01-07,823.5681893,0.02277,0.02677,190.7000
2005-01-10,826.3870761,0.02273,0.02673,190.7000
2005-01-11,821.3464726,0.02302,0.02702,190.7000
2005-01-12,824.6165847,0.022920001,0.026920001,190.7000
2005-01-13,817.5000398,0.02302,0.02702,190.7000
2005-01-14,822.4087675,0.023199999,0.027199999,190.7000
2005-01-18,830.3653847,0.02302,0.02702,190.7000
2005-01-19,822.48513,0.023269999,0.027269999,190.7000
2005-01-20,816.0837314,0.023069999,0.027069999,190.7000
2005-01-21,810.8487045,0.02302,0.02702,190.7000
2005-01-24,807.988204,0.023010001,0.027010001,190.7000
2005-01-25,811.223652,0.023610001,0.027610001,190.7000
2005-01-26,815.1533123,0.02365,0.02765,190.7000
2005-01-27,815.4866461,0.023870001,0.027870001,190.7000
2005-01-28,813.2717944,0.024070001,0.028070001,190.7000
2005-01-31,820.152302,0.024219999,0.028219999,190.7000
2005-02-01,827.059981,0.024619999,0.028619999,191.8000
2005-02-02,829.6883512,0.024579999,0.028579999,191.8000
2005-02-03,827.3937369,0.024319999,0.028319999,191.8000
2005-02-04,836.5306871,0.024219999,0.028219999,191.8000
2005-02-07,835.6197337,0.02437,0.02837,191.8000
2005-02-08,836.0230929,0.024649999,0.028649999,191.8000
2005-02-09,828.8539615,0.02467,0.02867,191.8000
2005-02-10,832.3446477,0.02467,0.02867,191.8000
2005-02-11,838.1091523,0.02494,0.02894,191.8000
2005-02-14,838.6932251,0.024820001,0.028820001,191.8000
2005-02-15,841.460717,0.025320001,0.029320001,191.8000
2005-02-16,841.6136743,0.02527,0.02927,191.8000
2005-02-17,834.9452616,0.02527,0.02927,191.8000
2005-02-18,835.5293344,0.02552,0.02952,191.8000
2005-02-22,823.4093771,0.02573,0.02973,191.8000
2005-02-23,828.026532,0.02625,0.03025,191.8000
2005-02-24,834.5627834,0.026370001,0.030370001,191.8000
2005-02-25,842.3299084,0.02675,0.03075,191.8000
2005-02-28,836.927001,0.026900001,0.030900001,191.8000
2005-03-01,842.9331072,0.026919999,0.030919999,193.3000
2005-03-02,842.7032399,0.02677,0.03077,193.3000
2005-03-03,842.9748472,0.026919999,0.030919999,193.3000
2005-03-04,851.0879585,0.026919999,0.030919999,193.3000
2005-03-07,853.3095281,0.02677,0.03077,193.3000
2005-03-08,849.2146754,0.026919999,0.030919999,193.3000
2005-03-09,840.5653202,0.026919999,0.030919999,193.3000
2005-03-10,842.125256,0.02687,0.03087,193.3000
2005-03-11,835.7392105,0.026919999,0.030919999,193.3000
2005-03-14,840.4399303,0.027119999,0.031119999,193.3000
2005-03-15,834.1166222,0.02737,0.03137,193.3000
2005-03-16,827.3754043,0.027320001,0.031320001,193.3000
2005-03-17,828.8657168,0.02727,0.03127,193.3000
2005-03-18,828.4757754,0.027420001,0.031420001,193.3000
2005-03-21,824.3878935,0.02757,0.03157,193.3000
2005-03-22,815.9822624,0.02802,0.03202,193.3000
2005-03-23,816.5533604,0.027609999,0.031609999,193.3000
2005-03-24,815.7803634,0.0277,0.0317,193.3000
2005-03-28,817.7720656,0.027720001,0.031720001,193.3000
2005-03-29,811.5601208,0.027720001,0.031720001,193.3000
2005-03-30,822.737422,0.027620001,0.031620001,193.3000
2005-03-31,822.1663239,0.027219999,0.031219999,193.3000
2005-04-01,818.0819978,0.02727,0.03127,194.6000
2005-04-04,820.3138826,0.02688,0.03088,194.6000
2005-04-05,823.9895877,0.027279999,0.031279999,194.6000
2005-04-06,825.858772,0.027019999,0.031019999,194.6000
2005-04-07,830.7899655,0.027,0.031,194.6000
2005-04-08,823.8570232,0.027119999,0.031119999,194.6000
2005-04-11,823.8640048,0.02697,0.03097,194.6000
2005-04-12,828.4324978,0.02707,0.03107,194.6000
2005-04-13,818.6887973,0.02717,0.03117,194.6000
2005-04-14,810.5004518,0.027119999,0.031119999,194.6000
2005-04-15,796.9484818,0.02724,0.03124,194.6000
2005-04-18,799.2919864,0.02812,0.03212,194.6000
2005-04-19,804.0348481,0.028469999,0.032469999,194.6000
2005-04-20,793.377415,0.028069999,0.032069999,194.6000
2005-04-21,809.0356869,0.028169999,0.032169999,194.6000
2005-04-22,803.574491,0.02858,0.03258,194.6000
2005-04-25,810.5352744,0.02832,0.03232,194.6000
2005-04-26,803.3721961,0.02852,0.03252,194.6000
2005-04-27,806.5457398,0.028199999,0.032199999,194.6000
2005-04-28,797.3669496,0.028110001,0.032110001,194.6000
2005-04-29,806.8735325,0.028369999,0.032369999,194.6000
2005-05-02,811.8291777,0.02822,0.03222,194.4000
2005-05-03,811.1376181,0.028499999,0.032499999,194.4000
2005-05-04,821.2526369,0.027950001,0.031950001,194.4000
2005-05-05,819.1429963,0.02747,0.03147,194.4000
2005-05-06,818.2488293,0.02802,0.03202,194.4000
2005-05-09,823.4809767,0.027969999,0.031969999,194.4000
2005-05-10,814.6652543,0.02822,0.03222,194.4000
2005-05-11,818.0811837,0.02802,0.03202,194.4000
2005-05-12,809.8731981,0.028169999,0.032169999,194.4000
2005-05-13,806.1639315,0.02757,0.03157,194.4000
2005-05-16,814.2950013,0.02747,0.03147,194.4000
2005-05-17,819.9603328,0.02812,0.03212,194.4000
2005-05-18,828.1753108,0.027869999,0.031869999,194.4000
2005-05-19,832.031246,0.02802,0.03202,194.4000
2005-05-20,830.7739036,0.02825,0.03225,194.4000
2005-05-23,833.9732409,0.02845,0.03245,194.4000
2005-05-24,834.1199095,0.02882,0.03282,194.4000
2005-05-25,831.2838329,0.028699999,0.032699999,194.4000
2005-05-26,836.5998031,0.028670001,0.032670001,194.4000
2005-05-27,837.4101473,0.028870001,0.032870001,194.4000
2005-05-31,832.3246685,0.02882,0.03282,194.4000
2005-06-01,841.0726402,0.029070001,0.033070001,194.5000
2005-06-02,842.5208592,0.02908,0.03308,194.5000
2005-06-03,836.7351567,0.029300001,0.033300001,194.5000
2005-06-06,837.7775533,0.029319999,0.033319999,194.5000
2005-06-07,837.6026534,0.02947,0.03347,194.5000
2005-06-08,835.7907142,0.02947,0.03347,194.5000
2005-06-09,840.1702147,0.02927,0.03327,194.5000
2005-06-10,838.197296,0.02937,0.03337,194.5000
2005-06-13,840.0931836,0.02937,0.03337,194.5000
2005-06-14,842.2550079,0.029619999,0.033619999,194.5000
2005-06-15,844.1228843,0.029549999,0.033549999,194.5000
2005-06-16,847.1871341,0.02902,0.03302,194.5000
2005-06-17,851.3847318,0.029130001,0.033130001,194.5000
2005-06-20,850.7830864,0.029200001,0.033200001,194.5000
2005-06-21,849.0410901,0.0295,0.0335,194.5000
2005-06-22,849.2299957,0.029619999,0.033619999,194.5000
2005-06-23,840.0302436,0.03,0.034,194.5000
2005-06-24,833.6218871,0.03,0.034,194.5000
2005-06-27,833.006236,0.030350001,0.034350001,194.5000
2005-06-28,840.6178833,0.03075,0.03475,194.5000
2005-06-29,839.4145925,0.03063,0.03463,194.5000
2005-06-30,833.45399,0.030599999,0.034599999,194.5000
2005-07-01,836.9182083,0.030899999,0.034899999,195.4000
2005-07-05,844.3103991,0.031370001,0.035370001,195.4000
2005-07-06,837.2685474,0.031199999,0.035199999,195.4000
2005-07-07,839.3215726,0.030799999,0.034799999,195.4000
2005-07-08,849.1240559,0.03095,0.03495,195.4000
2005-07-11,854.435167,0.03095,0.03495,195.4000
2005-07-12,856.3760597,0.03135,0.03535,195.4000
2005-07-13,857.1328471,0.03145,0.03545,195.4000
2005-07-14,859.3819972,0.03152,0.03552,195.4000
2005-07-15,860.3769913,0.03178,0.03578,195.4000
2005-07-18,855.6193579,0.031800001,0.035800001,195.4000
2005-07-19,861.3789134,0.032219999,0.036219999,195.4000
2005-07-20,865.4778647,0.032279999,0.036279999,195.4000
2005-07-21,859.7603909,0.032679999,0.036679999,195.4000
2005-07-22,864.4129054,0.03293,0.03693,195.4000
2005-07-25,861.154734,0.033150001,0.037150001,195.4000
2005-07-26,862.6471823,0.03359,0.03759,195.4000
2005-07-27,866.5920048,0.03325,0.03725,195.4000
2005-07-28,871.4476579,0.033150001,0.037150001,195.4000
2005-07-29,864.7632446,0.03332,0.03732,195.4000
2005-08-01,866.803272,0.03355,0.03755,196.4000
2005-08-02,872.9568979,0.03402,0.03802,196.4000
2005-08-03,873.6024616,0.03385,0.03785,196.4000
2005-08-04,867.1611286,0.033800001,0.037800001,196.4000
2005-08-05,860.5374411,0.03437,0.03837,196.4000
2005-08-08,858.2289321,0.03428,0.03828,196.4000
2005-08-09,864.0176779,0.034349999,0.038349999,196.4000
2005-08-10,862.438929,0.03434,0.03834,196.4000
2005-08-11,868.529429,0.034219999,0.038219999,196.4000
2005-08-12,863.3230352,0.034330001,0.038330001,196.4000
2005-08-15,865.7648198,0.03427,0.03827,196.4000
2005-08-16,855.5695899,0.034519999,0.038519999,196.4000
2005-08-17,856.2011066,0.034349999,0.038349999,196.4000
2005-08-18,855.3450944,0.034100001,0.038100001,196.4000
2005-08-19,855.829203,0.03428,0.03828,196.4000
2005-08-22,857.2465823,0.034219999,0.038219999,196.4000
2005-08-23,854.3416741,0.034400001,0.038400001,196.4000
2005-08-24,848.7283449,0.034300001,0.038300001,196.4000
2005-08-25,850.6789974,0.034349999,0.038349999,196.4000
2005-08-26,845.5778707,0.03467,0.03867,196.4000
2005-08-29,850.6158714,0.034849999,0.038849999,196.4000
2005-08-30,847.9004268,0.03477,0.03877,196.4000
2005-08-31,856.2642326,0.034300001,0.038300001,196.4000
2005-09-01,858.4057282,0.03365,0.03765,198.8000
2005-09-02,855.8971432,0.033770001,0.037770001,198.8000
2005-09-06,866.697569,0.034100001,0.038100001,198.8000
2005-09-07,868.784554,0.03405,0.03805,198.8000
2005-09-08,865.4889534,0.03398,0.03798,198.8000
2005-09-09,872.3823513,0.033970001,0.037970001,198.8000
2005-09-12,871.7359264,0.03415,0.03815,198.8000
2005-09-13,865.1586213,0.03404,0.03804,198.8000
2005-09-14,862.31979,0.03345,0.03745,198.8000
2005-09-15,862.7202887,0.03355,0.03755,198.8000
2005-09-16,869.8737662,0.034089999,0.038089999,198.8000
2005-09-19,865.0321842,0.034400001,0.038400001,198.8000
2005-09-20,858.2300544,0.035250001,0.039250001,198.8000
2005-09-21,850.4020166,0.03342,0.03742,198.8000
2005-09-22,853.5079614,0.033800001,0.037800001,198.8000
2005-09-23,853.9787983,0.033900001,0.037900001,198.8000
2005-09-26,854.2176907,0.03425,0.03825,198.8000
2005-09-27,854.2387922,0.03405,0.03805,198.8000
2005-09-28,855.1030938,0.033870001,0.037870001,198.8000
2005-09-29,862.6852054,0.034579999,0.038579999,198.8000
2005-09-30,863.4792547,0.0347,0.0387,198.8000
2005-10-03,863.2803597,0.034849999,0.038849999,199.2000
2005-10-04,854.673608,0.035350001,0.039350001,199.2000
2005-10-05,841.9499823,0.0349,0.0389,199.2000
2005-10-06,838.501629,0.035120001,0.039120001,199.2000
2005-10-07,841.6051556,0.03533,0.03933,199.2000
2005-10-10,835.574038,0.0355325,0.0395325,199.2000
2005-10-11,833.84286,0.035599999,0.039599999,199.2000
2005-10-12,828.7829958,0.03615,0.04015,199.2000
2005-10-13,828.1917906,0.036619999,0.040619999,199.2000
2005-10-14,835.0391871,0.037019999,0.041019999,199.2000
2005-10-17,837.5234172,0.03697,0.04097,199.2000
2005-10-18,829.1066896,0.0377,0.0417,199.2000
2005-10-19,841.5066214,0.03757,0.04157,199.2000
2005-10-20,828.8674414,0.0376,0.0416,199.2000
2005-10-21,830.1270812,0.037650001,0.041650001,199.2000
2005-10-24,844.0541643,0.037650001,0.041650001,199.2000
2005-10-25,842.0555608,0.038369999,0.042369999,199.2000
2005-10-26,838.4242277,0.038050001,0.042050001,199.2000
2005-10-27,829.6415405,0.037920001,0.041920001,199.2000
2005-10-28,843.3715551,0.03825,0.04225,199.2000
2005-10-31,849.4237197,0.038050001,0.042050001,199.2000
2005-11-01,847.8242431,0.03862,0.04262,197.6000
2005-11-02,856.2830303,0.038369999,0.042369999,197.6000
2005-11-03,859.9343586,0.038469999,0.042469999,197.6000
2005-11-04,860.07539,0.03865,0.04265,197.6000
2005-11-07,861.9575011,0.038269999,0.042269999,197.6000
2005-11-08,858.9827622,0.03862,0.04262,197.6000
2005-11-09,860.4348953,0.038770001,0.042770001,197.6000
2005-11-10,867.7023585,0.03872,0.04272,197.6000
2005-11-11,870.3527854,0.038745,0.042745,197.6000
2005-11-14,869.6761099,0.03882,0.04282,197.6000
2005-11-15,866.32784,0.03915,0.04315,197.6000
2005-11-16,867.8785833,0.039119999,0.043119999,197.6000
2005-11-17,876.0484238,0.039119999,0.043119999,197.6000
2005-11-18,879.9042003,0.039119999,0.043119999,197.6000
2005-11-21,884.5424043,0.03895,0.04295,197.6000
2005-11-22,889.0396629,0.03832,0.04232,197.6000
2005-11-23,892.1271236,0.03852,0.04252,197.6000
2005-11-25,893.9880671,0.03852,0.04252,197.6000
2005-11-28,886.3821802,0.038299999,0.042299999,197.6000
2005-11-29,886.3962919,0.038870001,0.042870001,197.6000
2005-11-30,880.7571005,0.038570001,0.042570001,197.6000
2005-12-01,892.9085815,0.038770001,0.042770001,196.8000
2005-12-02,893.1979961,0.03892,0.04292,196.8000
2005-12-05,891.0869412,0.039100001,0.043100001,196.8000
2005-12-06,892.2236564,0.039319999,0.043319999,196.8000
2005-12-07,887.7544495,0.039300001,0.043300001,196.8000
2005-12-08,886.6741865,0.03845,0.04245,196.8000
2005-12-09,889.166531,0.03842,0.04242,196.8000
2005-12-12,889.9149756,0.03825,0.04225,196.8000
2005-12-13,894.8572608,0.038269999,0.042269999,196.8000
2005-12-14,898.6062924,0.03802,0.04202,196.8000
2005-12-15,897.3353845,0.038399999,0.042399999,196.8000
